mileage_km,vehicle_age_months,power_kw,power_hp,electric_range_km,wltp_consumption_kwh_100km,seller_rating_stars,seller_rating_count,image_count,previous_owner_count,door_count,seat_count,warranty_months,battery_charging_time_min,price_per_kw,price_per_hp,price_per_range_km,mileage_per_month,variant,model_number_v2,seller_type,body_type,exterior_color,paint_type,interior_color,upholstery_material,city,is_conditional_price_clean,available_now_clean,warranty_exists_clean,has_full_service_history_clean,had_accident_clean,is_sportback,is_quattro,is_s_line,has_matrix,has_pano,has_ahk,has_hud,has_acc,has_camera,duplicate_listing_id,seller_has_rating,has_warranty_months,has_battery_info,has_city_range,has_charging_time,price_eur,sold_within_14d,listing_id
34985,43.0,220.0,299.0,441,,4.0,118.0,15,1.0,5.0,5.0,,,165.86363636363637,122.04013377926421,82.7437641723356,813.6046511627907,Q4 e-tron,50,Dealer,SUV/Off-Road/Pick-Up,Black,Metallic,Black,Part leather,Hofheim,False,True,True,True,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,36490,0.0,54665215-ddad-4143-b6f9-2d14efb5405c
20400,24.0,150.0,204.0,509,17.3,4.5,54.0,15,1.0,4.0,5.0,12,,298.93333333333334,219.80392156862746,88.09430255402751,850.0,Q4 e-tron Sportback,40,Dealer,SUV/Off-Road/Pick-Up,Violet,Metallic,Black,Part leather,Lünen,False,True,True,False,False,True,False,True,True,False,True,False,False,False,False,1,1,1,1,0,44840,0.0,f9b7f38e-4c53-426f-b8e9-d85dfdad1b25
6666,3.0,210.0,286.0,573,17.7,4.5,221.0,15,1.0,5.0,5.0,,,275.8095238095238,202.5174825174825,101.08202443280977,2222.0,Q4 e-tron,,Dealer,SUV/Off-Road/Pick-Up,Grey,Metallic,Black,Part leather,Aachen,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,57920,0.0,58262a2f-2637-40dc-bdaa-649c778a6a12
11500,17.0,250.0,340.0,497,17.7,5.0,43.0,15,1.0,4.0,5.0,,,187.6,137.94117647058823,94.36619718309859,676.4705882352941,Q4 e-tron,55,Dealer,SUV/Off-Road/Pick-Up,White,Metallic,Black,Alcantara,Bitburg,False,True,True,True,False,False,True,True,True,False,True,False,False,False,False,1,0,0,0,0,46900,0.0,1996eed7-e816-41d4-a54d-095268cc46f1
17450,8.0,150.0,204.0,400,,5.0,31.0,15,1.0,5.0,5.0,,,339.8,249.85294117647058,127.425,2181.25,Q4 e-tron Sportback,40,Dealer,SUV/Off-Road/Pick-Up,Violet,Metallic,Black,Part leather,Alsfeld,False,True,True,True,False,True,False,True,True,False,False,False,False,False,False,1,0,0,0,0,50970,0.0,7a3ed4fb-fd7b-4867-a9aa-39f70ee9181a
23985,26.0,250.0,340.0,537,18.9,5.0,708.0,11,2.0,5.0,5.0,,,198.732,146.1264705882353,92.5195530726257,922.5,Q4 e-tron Sportback,55,Dealer,SUV/Off-Road/Pick-Up,Blue,Metallic,Black,Full leather,Hagen,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,1,0,0,0,0,49683,0.0,9a88e3a0-5b35-4e67-a0dc-54b8f87b5d59
6378,16.0,125.0,170.0,325,,5.0,298.0,15,1.0,4.0,5.0,,,374.88,275.6470588235294,144.1846153846154,398.625,Q4 e-tron Sportback,35,Dealer,SUV/Off-Road/Pick-Up,Blue,Metallic,Black,Cloth,Hünfeld,False,True,True,True,False,True,False,True,True,False,True,False,False,False,False,1,0,0,0,0,46860,0.0,5bf2c475-0f02-4a28-ad36-a09798979d38
19720,11.0,210.0,286.0,526,17.2,4.0,14.0,15,1.0,5.0,5.0,60,,252.0952380952381,185.1048951048951,100.64638783269962,1792.7272727272727,Q4 e-tron,45,Dealer,SUV/Off-Road/Pick-Up,White,Metallic,Black,Other,Düsseldorf,False,True,True,True,,False,False,True,False,True,False,False,False,False,False,1,1,0,0,0,52940,0.0,32bdf162-4f60-494a-8fd7-006af5f7a818
26077,39.0,150.0,204.0,528,19.6,3.5,2.0,15,1.0,5.0,5.0,,,213.2,156.76470588235293,60.56818181818182,668.6410256410256,Q4 e-tron,40,Dealer,SUV/Off-Road/Pick-Up,Black,Metallic,Black,Cloth,Bonn,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,1,0,0,0,0,31980,0.0,875e9e98-b92e-40be-b101-82d9a1be263a
43680,49.0,150.0,204.0,503,17.6,5.0,87.0,15,1.0,4.0,,12,,199.2,146.47058823529412,59.40357852882704,891.4285714285714,Q4 e-tron,40,Dealer,SUV/Off-Road/Pick-Up,Grey,Metallic,Black,Cloth,Rosenheim,False,True,True,True,False,False,False,False,True,False,False,False,True,True,False,1,1,0,0,0,29880,0.0,c93325ea-0cf4-4a71-9106-5254b3538ceb
25000,30.0,150.0,204.0,499,17.6,4.5,21.0,9,1.0,4.0,5.0,12,,252.66,185.77941176470588,75.9498997995992,833.3333333333334,Q4 e-tron,,Dealer,SUV/Off-Road/Pick-Up,Black,Metallic,Black,Part leather,Erftstadt-Lechenich,False,True,True,True,,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,37899,0.0,6c817c99-6800-407e-b360-739afa715466
8616,9.0,210.0,286.0,530,,4.0,118.0,15,1.0,5.0,5.0,51,,235.14285714285714,172.65734265734267,93.16981132075472,957.3333333333334,Q4 e-tron,45,Dealer,SUV/Off-Road/Pick-Up,Silver,Metallic,Black,Full leather,Hofheim,False,True,True,True,False,False,False,False,True,False,False,True,False,False,False,1,1,0,0,0,49380,0.0,03df4ae5-13e7-472a-9342-b1d8ba3625d9
44233,39.0,150.0,204.0,447,,4.0,2.0,15,1.0,5.0,5.0,,,186.63333333333333,137.23039215686273,62.628635346756155,1134.179487179487,Q4 e-tron,40,Dealer,SUV/Off-Road/Pick-Up,Grey,,Black,Cloth,Hockenheim,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,27995,0.0,4876817b-263d-463f-a7ea-873ba031393a
78530,40.0,150.0,204.0,542,19.1,4.5,94.0,15,1.0,5.0,5.0,12,,219.86666666666667,161.66666666666666,60.84870848708487,1963.25,Q4 e-tron Sportback,40,Dealer,SUV/Off-Road/Pick-Up,Grey,Metallic,Black,Full leather,Holzminden,False,True,True,True,False,True,False,True,False,False,True,False,False,True,False,1,1,0,0,0,32980,0.0,8daf5280-fe7a-4c80-8633-62442123604c
2004,3.0,210.0,286.0,501,17.6,4.5,44.0,15,1.0,5.0,5.0,,,278.42857142857144,204.44055944055944,116.7065868263473,668.0,Q4 e-tron,45,Dealer,SUV/Off-Road/Pick-Up,Black,Metallic,Black,Part leather,Gersthofen,False,True,True,True,False,False,True,False,False,False,True,False,False,False,False,1,0,0,0,0,58470,0.0,245d7a3a-95f3-4909-815f-d18821f42487
5400,9.0,210.0,286.0,475,,4.0,5.0,6,1.0,5.0,5.0,,,219.82857142857142,161.4125874125874,97.18736842105262,600.0,Q4 e-tron Sportback,45,Dealer,SUV/Off-Road/Pick-Up,Blue,Metallic,Black,Cloth,Walldürn,False,True,True,True,False,True,False,True,False,False,True,False,False,False,False,1,0,0,0,0,46164,0.0,db306b2b-de5c-434a-ad01-4c6dbf6eae6f
56088,39.0,210.0,286.0,478,,5.0,483.0,15,1.0,5.0,5.0,,,152.33333333333334,111.85314685314685,66.92468619246861,1438.1538461538462,Q4 e-tron,45,Dealer,SUV/Off-Road/Pick-Up,Black,Metallic,Black,Cloth,Fellbach,False,True,True,True,False,False,True,True,False,False,False,False,True,False,False,1,0,0,0,0,31990,0.0,de891772-0898-40ce-9031-8b660bf6f7ec
23894,52.0,125.0,170.0,287,,4.0,17.0,15,1.0,5.0,5.0,,,215.912,158.75882352941176,94.0383275261324,459.5,Q4 e-tron Sportback,35,Dealer,SUV/Off-Road/Pick-Up,Grey,Metallic,Black,Cloth,Berlin,False,True,True,True,False,True,False,False,False,True,False,False,True,True,False,1,0,0,0,0,26989,0.0,78507488-d4ed-410d-88cf-5520605f91a0
27330,54.0,150.0,204.0,504,17.9,4.5,261.0,38,1.0,5.0,5.0,,,213.0,156.61764705882354,63.392857142857146,506.1111111111111,Q4 e-tron Sportback,40,Dealer,SUV/Off-Road/Pick-Up,Black,Metallic,Black,Cloth,Mühlhausen,False,True,False,False,False,True,False,False,False,True,False,True,True,True,False,1,0,0,0,0,31950,0.0,0645262e-695b-49d7-9647-f3e6be1b909b
16914,11.0,250.0,340.0,412,,4.5,44.0,15,1.0,4.0,5.0,,,216.88,159.47058823529412,131.60194174757282,1537.6363636363637,Q4 e-tron,55,Dealer,SUV/Off-Road/Pick-Up,Grey,Metallic,Black,Part leather,Melle,False,True,True,True,False,False,True,True,True,False,True,False,True,False,True,1,0,0,0,0,54220,0.0,2cf06c08-2a69-4eaa-9438-e157f1340c37
10000,4.0,210.0,286.0,532,16.8,,,15,1.0,5.0,5.0,,,249.52857142857144,183.22027972027973,98.49812030075188,2500.0,Q4 e-tron,45,Dealer,SUV/Off-Road/Pick-Up,Black,Metallic,Black,Alcantara,Singen,False,True,True,True,,False,False,True,False,False,False,False,True,False,False,0,0,0,0,0,52401,0.0,c6d45d29-5d16-41e9-b0dc-9aba61546d7c
6342,9.0,210.0,286.0,555,16.3,4.5,147.0,15,1.0,5.0,5.0,,,213.28571428571428,156.6083916083916,80.70270270270271,704.6666666666666,Q4 e-tron,45,Dealer,SUV/Off-Road/Pick-Up,Grey,Others,Black,Cloth,Ingolstadt,False,True,False,True,,False,False,False,False,False,True,False,False,False,False,1,0,0,0,0,44790,0.0,5854aed4-231b-456f-b225-913239fbed3d
42806,50.0,150.0,204.0,520,20.0,4.5,56.0,15,1.0,5.0,5.0,12,,233.06666666666666,171.37254901960785,67.23076923076923,856.12,Q4 e-tron,40,Dealer,SUV/Off-Road/Pick-Up,Black,Metallic,Black,Cloth,Lüneburg,False,True,True,True,False,False,False,False,False,False,True,False,True,True,False,1,1,0,0,0,34960,0.0,97f18e9e-a09a-4210-874a-1e57b00d732a
31390,50.0,150.0,204.0,479,,4.5,178.0,15,1.0,5.0,4.0,,,213.06666666666666,156.66666666666666,66.7223382045929,627.8,Q4 e-tron Sportback,40,Dealer,SUV/Off-Road/Pick-Up,White,Metallic,Black,Cloth,Feldkirchen - Westerham,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,1,0,0,0,0,31960,0.0,30f4976b-43f3-4f5c-85be-4e07f79ad254
34300,30.0,220.0,299.0,522,19.7,5.0,708.0,11,1.0,5.0,,,,173.0590909090909,127.33444816053512,72.9367816091954,1143.3333333333333,Q4 e-tron Sportback,50,Dealer,SUV/Off-Road/Pick-Up,Black,Metallic,Black,Full leather,Hagen,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,1,0,0,0,0,38073,0.0,e33d1b8e-0faf-4a39-a4d7-2ffa3ee6b766
45452,38.0,195.0,265.0,412,,,,15,1.0,,,,,194.25641025641025,142.9433962264151,91.94174757281553,1196.1052631578948,Q4 e-tron,45,Dealer,SUV/Off-Road/Pick-Up,Violet,Metallic,Black,Part leather,Aschaffenburg,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,0,0,0,0,0,37880,0.0,97966267-e1d5-41b6-b28f-e04a201f046e
9789,39.0,220.0,299.0,489,17.9,4.5,23.0,30,1.0,5.0,5.0,12,,204.1818181818182,150.23411371237458,91.86094069529652,251.0,Q4 e-tron Sportback,50,Dealer,SUV/Off-Road/Pick-Up,Grey,Metallic,Black,Full leather,Kölln Reisiek / bei Elmshorn -Hamburg,False,True,True,True,,True,True,True,True,True,False,False,False,False,False,1,1,0,0,0,44920,0.0,95ed6c03-d397-4a32-b125-991fbaed9d8d
41500,39.0,150.0,204.0,466,,4.5,26.0,15,2.0,5.0,5.0,,,202.0,148.52941176470588,65.02145922746782,1064.1025641025642,Q4 e-tron,40,Dealer,SUV/Off-Road/Pick-Up,Blue,Metallic,Black,Cloth,Ludwigshafen,False,True,True,True,False,False,False,False,False,False,False,False,True,True,False,1,0,0,0,0,30300,0.0,1a3bcdba-a1c5-48df-bbf5-7fc08260ff5c
3078,13.0,150.0,204.0,407,,4.0,67.0,13,1.0,5.0,5.0,,,284.8666666666667,209.4607843137255,104.987714987715,236.76923076923077,Q4 e-tron,40,Dealer,SUV/Off-Road/Pick-Up,Grey,,Black,Cloth,Ulm,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,1,0,0,0,0,42730,0.0,ea036983-acc7-40ef-9da3-590011c495e0
71186,29.0,150.0,204.0,503,17.5,4.0,3.0,15,1.0,5.0,5.0,12,,225.86666666666667,166.07843137254903,67.3558648111332,2454.689655172414,Q4 e-tron,40,Dealer,SUV/Off-Road/Pick-Up,Grey,Metallic,Black,Part leather,Lingen,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,33880,0.0,09f60155-c2ee-49f3-b9ad-6575b9470b56
22643,19.0,250.0,340.0,539,18.3,5.0,708.0,15,1.0,5.0,5.0,,,198.28,145.7941176470588,91.96660482374769,1191.7368421052631,Q4 e-tron Sportback,55,Dealer,SUV/Off-Road/Pick-Up,Black,Metallic,Black,Part leather,Hagen,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,1,0,0,0,0,49570,0.0,93b47755-e3d6-4b50-8cca-01f6e4cfa502
40650,43.0,150.0,204.0,479,,4.5,27.0,12,1.0,4.0,5.0,12,,216.59333333333333,159.25980392156862,67.82672233820459,945.3488372093024,Q4 e-tron Sportback,40,Dealer,SUV/Off-Road/Pick-Up,Grey,Others,Black,Cloth,Nienburg,False,True,True,True,False,True,False,False,True,False,False,True,False,False,False,1,1,0,0,0,32489,0.0,acd20f38-c848-480f-b518-459ea748f661
61237,43.0,150.0,204.0,479,,4.0,22.0,15,1.0,4.0,5.0,,,189.86666666666667,139.6078431372549,59.45720250521921,1424.1162790697674,Q4 e-tron Sportback,40,Dealer,SUV/Off-Road/Pick-Up,Black,Metallic,Grey,Cloth,Köln,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1,0,0,0,0,28480,0.0,352e3b66-2b32-47c2-aada-3e1f5a9e8e65
3928,26.0,250.0,340.0,508,17.3,4.5,12.0,13,1.0,5.0,5.0,60,,211.2,155.2941176470588,103.93700787401575,151.07692307692307,Q4 e-tron Sportback,55,Dealer,SUV/Off-Road/Pick-Up,White,Metallic,Black,Alcantara,Mühldorf am Inn,False,True,True,True,,True,False,True,False,False,False,False,False,False,False,1,1,0,0,0,52800,0.0,b3d9d8be-9581-44a6-b0f8-185a6bb11af9
6636,9.0,210.0,286.0,475,,,,10,1.0,5.0,5.0,,,228.0,167.4125874125874,100.8,737.3333333333334,Q4 e-tron Sportback,45,Dealer,SUV/Off-Road/Pick-Up,White,Metallic,Black,Cloth,Brandenburg,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,0,47880,0.0,0d527084-e04d-4bcd-89a3-0630a0720088
6641,9.0,150.0,204.0,401,,4.5,13.0,8,1.0,5.0,5.0,,,268.8,197.64705882352942,100.54862842892769,737.8888888888889,Q4 e-tron,40,Dealer,SUV/Off-Road/Pick-Up,Black,Metallic,Black,Cloth,Heidenheim,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,40320,0.0,2862b6ce-2a93-4208-a45c-c1a771abc305
7978,9.0,210.0,286.0,547,16.6,4.5,12.0,15,1.0,5.0,5.0,15,,209.47619047619048,153.8111888111888,80.42047531992688,886.4444444444445,Q4 e-tron,45,Dealer,SUV/Off-Road/Pick-Up,Grey,Others,Black,Cloth,Bernburg,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,1,1,0,0,0,43990,0.0,5ec4cdd4-ba00-4f01-bfdd-cee576efb1c4
41786,37.0,150.0,204.0,528,19.6,4.5,94.0,15,1.0,5.0,5.0,,,224.2,164.85294117647058,63.69318181818182,1129.3513513513512,Q4 e-tron Sportback,40,Dealer,SUV/Off-Road/Pick-Up,Blue,Metallic,Black,Cloth,Holzminden,False,True,False,True,False,True,False,False,False,True,False,False,True,True,False,1,0,0,0,0,33630,0.0,d2b26202-ba4d-446d-8477-c5e8abab131d
6301,11.0,210.0,286.0,475,,5.0,16.0,11,1.0,5.0,5.0,,,221.33333333333334,162.5174825174825,97.85263157894737,572.8181818181819,Q4 e-tron,45,Dealer,SUV/Off-Road/Pick-Up,Grey,Metallic,Black,Cloth,Eisenach,False,True,True,True,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,46480,0.0,9b95aba0-1a3c-40cb-b066-87f25912b737
42609,38.0,150.0,204.0,447,16.6,5.0,2.0,1,1.0,5.0,5.0,,1,219.86666666666667,161.66666666666666,73.7807606263982,1121.2894736842106,Q4 e-tron,40,Dealer,SUV/Off-Road/Pick-Up,White,Metallic,Grey,Full leather,Schwäbisch-Gmünd,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1,32980,0.0,19b957ac-f80f-46d9-b975-7ba000decba2
30785,41.0,150.0,204.0,518,1.7,5.0,87.0,15,1.0,4.0,5.0,12,,225.86666666666667,166.07843137254903,65.4054054054054,750.8536585365854,Q4 e-tron Sportback,40,Dealer,Coupe,Grey,Metallic,Black,Cloth,Rosenheim,False,True,True,True,False,True,False,True,False,False,False,False,True,True,False,1,1,0,0,0,33880,0.0,e37ca59c-a6d9-4172-b415-4cb072cfd36c
8200,9.0,210.0,286.0,546,,4.5,69.0,15,1.0,5.0,5.0,,,228.0952380952381,167.4825174825175,87.72893772893772,911.1111111111111,Q4 e-tron,45,Dealer,SUV/Off-Road/Pick-Up,Violet,Metallic,Black,Cloth,Berlin,False,True,True,True,False,False,False,False,False,False,True,True,False,False,False,1,0,0,0,0,47900,0.0,3b7c58b2-f995-4a94-9e5d-bbb80d2d15d3
7092,9.0,210.0,286.0,554,,4.5,50.0,15,1.0,5.0,5.0,50,,208.47619047619048,153.07692307692307,79.02527075812274,788.0,Q4 e-tron,45,Dealer,SUV/Off-Road/Pick-Up,White,Metallic,Black,Cloth,Flensburg,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,1,1,0,0,0,43780,0.0,337bd28d-6000-4e6a-b956-3e0f31f5ffb8
84041,54.0,220.0,299.0,488,21.3,4.5,16.0,15,1.0,5.0,5.0,12,,140.86363636363637,103.64548494983278,63.50409836065574,1556.3148148148148,Q4 e-tron,50,Dealer,SUV/Off-Road/Pick-Up,Grey,Others,Beige,Full leather,Lüneburg,False,True,True,True,False,False,True,False,False,False,True,False,True,False,False,1,1,0,0,0,30990,0.0,87138388-ef68-4ee7-b66a-ef5d7a305725
13892,9.0,210.0,286.0,513,,4.5,8.0,11,1.0,5.0,5.0,51,,244.1904761904762,179.3006993006993,99.96101364522417,1543.5555555555557,Q4 e-tron Sportback,45,Dealer,SUV/Off-Road/Pick-Up,Blue,Metallic,Black,Cloth,Coburg,False,True,True,True,False,True,False,True,False,False,False,False,False,True,False,1,1,0,0,0,51280,0.0,ff015889-6676-4f6a-9ac6-f86a12baa6e6
99901,41.0,150.0,204.0,528,,4.0,27.0,15,1.0,5.0,5.0,12,,166.6,122.5,47.32954545454545,2436.609756097561,Q4 e-tron,40,Dealer,SUV/Off-Road/Pick-Up,Grey,Others,Black,Cloth,Oberschleißheim,False,True,True,True,,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,24990,0.0,b88e2323-15ce-4f4b-843a-a40c96a7f7e6
14200,25.0,150.0,204.0,544,,4.5,30.0,15,1.0,5.0,5.0,,,279.8,205.73529411764707,77.15073529411765,568.0,Q4 e-tron Sportback,40,Dealer,SUV/Off-Road/Pick-Up,Blue,Metallic,Black,Alcantara,Erfurt,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,1,0,0,0,0,41970,0.0,9cc225dc-9e25-47da-97f5-5dda05218f7c
6597,9.0,210.0,286.0,412,,5.0,483.0,15,1.0,5.0,5.0,49,,222.04761904761904,163.04195804195805,113.17961165048544,733.0,Q4 e-tron Sportback,45,Dealer,SUV/Off-Road/Pick-Up,White,Metallic,Black,Cloth,Fellbach,False,True,True,True,False,True,False,False,False,False,True,False,False,False,False,1,1,0,0,0,46630,0.0,da7ec900-47de-4267-b76a-c3a1fa5f6a25
9350,9.0,210.0,286.0,506,17.4,4.5,78.0,15,1.0,5.0,5.0,12,,271.3333333333333,199.23076923076923,112.6086956521739,1038.888888888889,Q4 e-tron,45,Dealer,SUV/Off-Road/Pick-Up,Grey,Metallic,Black,Full leather,Kiel,False,True,True,True,False,False,True,False,True,False,True,False,False,False,False,1,1,0,0,0,56980,0.0,0b3bc94d-48ea-4951-beaf-aff4c20dd212
7342,9.0,150.0,204.0,406,,4.0,3.0,15,1.0,5.0,5.0,51,,283.93333333333334,208.77450980392157,104.90147783251231,815.7777777777778,Q4 e-tron Sportback,40,Dealer,SUV/Off-Road/Pick-Up,Silver,Metallic,Black,Cloth,Schweinfurt,False,True,True,True,False,True,False,False,True,False,False,True,True,False,False,1,1,0,0,0,42590,0.0,d94e9d0a-74d2-43df-b836-cd8dd21d5437
55550,55.0,150.0,204.0,498,18.1,4.5,11.0,15,2.0,5.0,5.0,12,,213.26666666666668,156.81372549019608,64.23694779116465,1010.0,Q4 e-tron Sportback,40,Dealer,SUV/Off-Road/Pick-Up,White,Metallic,Black,Other,Hildburghausen,False,True,True,True,False,True,False,False,True,False,False,False,True,False,False,1,1,1,1,0,31990,0.0,0cc6a1c7-c3a4-4869-be4e-1b0ae8e6d92a
5890,9.0,150.0,204.0,395,17.3,4.0,14.0,18,1.0,5.0,5.0,60,,284.2,208.97058823529412,107.92405063291139,654.4444444444445,Q4 e-tron,40,Dealer,SUV/Off-Road/Pick-Up,Blue,Metallic,Black,Cloth,Düsseldorf,False,True,True,True,,False,False,False,True,False,True,True,False,False,False,1,1,0,0,0,42630,0.0,cc21352a-a8ed-4960-932a-7b1621051a71
30400,52.0,150.0,204.0,494,,5.0,2.0,15,1.0,5.0,5.0,12,,243.2,178.8235294117647,73.84615384615384,584.6153846153846,Q4 e-tron Sportback,40,Dealer,SUV/Off-Road/Pick-Up,Grey,Metallic,Grey,Full leather,Pfaffenhofen,False,True,True,True,False,True,False,True,True,True,False,True,False,False,False,1,1,0,0,0,36480,0.0,9bb00f5c-0488-45af-9ac2-b350164a53a0
73149,39.0,220.0,299.0,497,17.6,4.5,24.0,15,1.0,5.0,5.0,12,,156.54545454545453,115.18394648829431,69.29577464788733,1875.6153846153845,Q4 e-tron,50,Dealer,SUV/Off-Road/Pick-Up,White,Metallic,Beige,Part leather,Nürnberg,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,1,1,0,0,0,34440,0.0,ed35b0e8-d76d-48f9-b035-d0a075cc4165
43500,38.0,220.0,299.0,511,20.2,5.0,29.0,15,1.0,5.0,,,,171.13636363636363,125.91973244147157,73.67906066536203,1144.7368421052631,Q4 e-tron,50,Dealer,SUV/Off-Road/Pick-Up,Grey,Others,Grey,Full leather,Thannhausen,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,1,0,0,0,0,37650,0.0,031e7bcd-8d27-4411-b9e8-efdb59893467
9348,9.0,210.0,286.0,503,,4.5,56.0,15,1.0,5.0,5.0,,,227.0952380952381,166.74825174825176,94.81113320079523,1038.6666666666667,Q4 e-tron,45,Dealer,SUV/Off-Road/Pick-Up,Blue,Metallic,Black,Cloth,Wolfsburg,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,1,0,0,0,0,47690,0.0,698a1eb1-084f-496a-bdfc-b7c203a9be5c
39950,38.0,125.0,170.0,360,16.1,4.5,37.0,12,1.0,5.0,5.0,12,,203.84,149.88235294117646,70.77777777777777,1051.3157894736842,Q4 e-tron Sportback,35,Dealer,SUV/Off-Road/Pick-Up,Grey,Others,Black,Cloth,Nürnberg,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,1,1,0,0,0,25480,0.0,1afa47d5-461d-4853-a210-fc41580473f3
8921,9.0,210.0,286.0,412,,5.0,261.0,15,1.0,5.0,5.0,51,,217.76190476190476,159.8951048951049,110.99514563106796,991.2222222222222,Q4 e-tron,45,Dealer,SUV/Off-Road/Pick-Up,Black,Metallic,Black,Cloth,Esslingen,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,1,1,0,0,0,45730,0.0,4719a97f-c82f-4337-b221-92e9b506e910
5427,8.0,210.0,286.0,537,,4.5,44.0,11,1.0,4.0,5.0,,,211.61904761904762,155.3846153846154,82.75605214152701,678.375,Q4 e-tron,45,Dealer,SUV/Off-Road/Pick-Up,White,Metallic,Black,Cloth,Melle,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,1,0,0,0,0,44440,0.0,d46b490a-1f3e-400a-a3db-44ff084c1d0f
28930,25.0,210.0,286.0,450,,5.0,284.0,22,1.0,4.0,5.0,,,190.23809523809524,139.6853146853147,88.77777777777777,1157.2,Q4 e-tron,45,Dealer,SUV/Off-Road/Pick-Up,White,Metallic,Black,Full leather,Mülheim an der Ruhr,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,1,0,0,0,0,39950,0.0,abcf2b61-7acd-41ec-b923-1b6b20b7f997
98207,39.0,150.0,204.0,492,,4.0,51.0,15,1.0,5.0,5.0,,,179.66666666666666,132.1078431372549,54.77642276422764,2518.128205128205,Q4 e-tron,40,Dealer,SUV/Off-Road/Pick-Up,White,Metallic,Black,Cloth,Aalen,False,True,True,True,False,False,False,False,True,False,True,False,False,False,False,1,0,0,0,0,26950,0.0,aa00f4fa-ec5e-49ba-9333-e49eec689122
16425,40.0,195.0,265.0,534,,5.0,261.0,15,1.0,5.0,5.0,,,188.87179487179486,138.9811320754717,68.97003745318352,410.625,Q4 e-tron,45,Dealer,SUV/Off-Road/Pick-Up,Blue,Metallic,Black,Cloth,Esslingen,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,1,0,0,0,0,36830,0.0,c2954452-ce73-462f-a893-2d528544db7c
6950,9.0,210.0,286.0,518,17.1,4.5,2.0,11,1.0,5.0,5.0,15,,376.1904761904762,276.2237762237762,152.5096525096525,772.2222222222222,Q4 e-tron Sportback,45,Dealer,Coupe,White,Metallic,Black,Part leather,Lübeck,False,True,True,True,False,True,False,False,False,True,True,False,False,False,False,1,1,0,0,0,79000,0.0,eb56fdd0-8b7f-4fdd-8083-715411d72ddc
4900,9.0,210.0,286.0,520,,4.5,44.0,15,1.0,5.0,5.0,,,216.61904761904762,159.05594405594405,87.48076923076923,544.4444444444445,Q4 e-tron,45,Dealer,SUV/Off-Road/Pick-Up,Grey,,Black,Cloth,Gersthofen,False,True,True,True,False,False,True,False,True,False,False,False,True,False,True,1,0,0,0,0,45490,0.0,cd603c03-c016-4f4a-9a94-77f3b611ef48
27400,9.0,210.0,286.0,529,,4.5,44.0,15,1.0,5.0,5.0,,,228.52380952380952,167.7972027972028,90.71833648393195,3044.4444444444443,Q4 e-tron,45,Dealer,SUV/Off-Road/Pick-Up,Silver,Metallic,Black,Full leather,Gersthofen,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,47990,0.0,97046762-d49f-4027-9d87-31e5e610231a
50091,41.0,150.0,204.0,452,,5.0,483.0,15,1.0,5.0,5.0,,,199.93333333333334,147.00980392156862,66.34955752212389,1221.7317073170732,Q4 e-tron,40,Dealer,SUV/Off-Road/Pick-Up,Black,Metallic,Black,Cloth,Fellbach,False,True,True,True,False,False,False,True,False,False,False,True,True,False,False,1,0,0,0,0,29990,0.0,0532a51d-b2c9-4419-84e5-4141f6d7da83
